ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R04732,G0615,17-05-2025 12:31,8,Kiosk,T14,Confirmed,17-05-2025 12:28
R04733,G1634,09-03-2025 11:47,5,App,T15,Confirmed,09-03-2025 11:45
R04734,G2304,31-03-2025 10:39,4,App,T17,Confirmed,31-03-2025 10:32
R04735,G2553,19-05-2025 14:01,5,Web,T02,No-Show,NULL
R04736,G1035,18-01-2025 22:51,4,App,T12,Cancelled,NULL
R04737,G1559,06-03-2025 16:47,2,Kiosk,T11,Confirmed,06-03-2025 16:43
R04738,G1707,23-04-2025 18:29,1,App,T14,Confirmed,23-04-2025 18:28
R04739,G1717,14-02-2025 10:48,7,Kiosk,T04,No-Show,NULL
R04740,G0718,16-06-2025 16:56,1,App,T12,Confirmed,16-06-2025 16:53
R04741,G2834,20-01-2025 10:44,5,Phone,T02,Confirmed,20-01-2025 10:41
R04742,G1965,25-05-2025 22:12,1,Kiosk,T13,No-Show,NULL
R04743,G2010,07-05-2025 12:22,2,Web,T14,No-Show,NULL
R04744,G1493,21-03-2025 14:30,8,Phone,T06,Confirmed,21-03-2025 14:28
R04745,G0978,24-05-2025 22:59,4,Kiosk,T12,No-Show,NULL
R04746,G2581,31-01-2025 18:21,6,Phone,T19,Cancelled,NULL
R04747,G0612,27-04-2025 18:59,3,Phone,T19,Confirmed,27-04-2025 18:58
R04748,G1616,18-06-2025 10:46,1,Kiosk,T13,Confirmed,18-06-2025 10:43
R04749,G0688,15-06-2025 14:38,6,Kiosk,T01,Confirmed,15-06-2025 14:34
R04750,G1341,01-05-2025 11:40,4,Kiosk,T14,Confirmed,01-05-2025 11:38
R04751,G1387,10-02-2025 10:26,4,Phone,T14,Confirmed,10-02-2025 10:26
R04752,G0611,21-04-2025 12:06,4,Kiosk,T20,Confirmed,21-04-2025 12:03
R04753,G2896,30-04-2025 19:42,3,Phone,T06,Confirmed,30-04-2025 19:38
R04754,G0728,23-05-2025 22:36,4,App,T12,Confirmed,23-05-2025 22:28
R04755,G0549,30-06-2025 11:44,3,App,T06,Confirmed,30-06-2025 11:37
R04756,G2136,03-04-2025 21:55,7,Web,T11,No-Show,NULL
R04757,G2913,01-01-2025 19:16,6,Kiosk,T12,Confirmed,01-01-2025 19:10
R04758,G2482,07-04-2025 13:42,8,Kiosk,T04,Confirmed,07-04-2025 13:37
R04759,G2338,18-02-2025 19:18,3,Phone,T17,Confirmed,18-02-2025 19:12
R04760,G0674,25-06-2025 13:45,7,Web,T11,Confirmed,25-06-2025 13:39
R04761,G0485,13-04-2025 15:17,5,Web,T18,Confirmed,13-04-2025 15:17
R04762,G0384,26-02-2025 18:08,7,Phone,T08,Confirmed,26-02-2025 18:01
R04763,G0508,11-01-2025 16:15,3,Phone,T09,Confirmed,11-01-2025 16:14
R04764,G2070,01-05-2025 20:07,2,Kiosk,T06,Confirmed,01-05-2025 20:04
R04765,G1609,27-02-2025 21:20,5,App,T05,No-Show,NULL
R04766,G0728,11-06-2025 16:13,2,Web,T11,Cancelled,NULL
R04767,G2947,08-02-2025 12:11,6,Phone,T15,Confirmed,08-02-2025 12:01
R04768,G1379,22-05-2025 11:15,8,Phone,T17,Confirmed,22-05-2025 11:13
R04769,G0040,23-05-2025 22:53,3,App,T12,Confirmed,23-05-2025 22:44
R04770,G1734,01-05-2025 12:37,3,App,T07,Confirmed,01-05-2025 12:27
R04771,G0201,04-01-2025 13:17,6,Web,T18,Confirmed,04-01-2025 13:15
R04772,G0130,29-04-2025 20:27,6,Kiosk,T07,Confirmed,29-04-2025 20:24
R04773,G1350,09-05-2025 21:31,7,App,T11,Confirmed,09-05-2025 21:23
R04774,G0485,03-06-2025 20:15,6,Kiosk,T14,No-Show,NULL
R04775,G1960,07-03-2025 15:16,8,Phone,T02,No-Show,NULL
R04776,G1950,27-05-2025 21:21,1,Kiosk,T07,Confirmed,27-05-2025 21:20
R04777,G2011,29-05-2025 22:57,2,App,T16,Confirmed,29-05-2025 22:56
R04778,G2148,22-01-2025 21:43,7,Web,T03,Confirmed,22-01-2025 21:38
R04779,G0745,11-05-2025 22:51,2,Web,T18,Confirmed,11-05-2025 22:43
R04780,G0793,17-01-2025 17:20,8,Web,T06,Confirmed,17-01-2025 17:12
R04781,G1509,28-02-2025 19:57,8,Phone,T10,Confirmed,28-02-2025 19:50
R04782,G2554,18-03-2025 15:08,2,Phone,T04,Confirmed,18-03-2025 15:01
R04783,G1512,20-04-2025 11:30,4,Phone,T13,Confirmed,20-04-2025 11:24
R04784,G0154,29-04-2025 19:02,8,Web,T19,Confirmed,29-04-2025 18:53
R04785,G0079,22-01-2025 13:55,4,App,T02,No-Show,NULL
R04786,G2119,26-04-2025 14:04,5,Phone,T01,Confirmed,26-04-2025 13:54
R04787,G0248,03-04-2025 15:59,3,Kiosk,T08,No-Show,NULL
R04788,G2468,30-01-2025 11:45,4,Phone,T13,Confirmed,30-01-2025 11:40
R04789,G0043,01-02-2025 18:28,6,Phone,T06,Confirmed,01-02-2025 18:19
R04790,G0756,21-01-2025 10:47,4,Web,T01,Confirmed,21-01-2025 10:40
R04791,G1544,01-06-2025 17:06,7,App,T14,Confirmed,01-06-2025 17:05
R04792,G1855,22-03-2025 11:25,2,Kiosk,T03,Confirmed,22-03-2025 11:19
R04793,G1703,21-06-2025 20:03,6,Phone,T16,Confirmed,21-06-2025 20:02
R04794,G1367,17-06-2025 19:50,1,App,T11,Confirmed,17-06-2025 19:49
R04795,G0939,12-02-2025 16:26,4,Web,T19,No-Show,NULL
R04796,G1327,06-06-2025 16:23,8,Kiosk,T19,Cancelled,NULL
R04797,G1156,03-01-2025 14:25,3,Phone,T07,No-Show,NULL
R04798,G1659,03-01-2025 11:28,3,Web,T12,Confirmed,03-01-2025 11:22
R04799,G0935,06-04-2025 12:16,2,Phone,T03,Confirmed,06-04-2025 12:09
R04800,G0135,26-04-2025 14:56,7,Phone,T10,Confirmed,26-04-2025 14:53
R04801,G2279,29-04-2025 12:48,8,Kiosk,T19,No-Show,NULL
R04802,G2300,29-03-2025 20:46,4,Web,T01,Confirmed,29-03-2025 20:36
R04803,G2332,27-03-2025 20:15,6,App,T08,Confirmed,27-03-2025 20:09
R04804,G2482,23-06-2025 22:05,8,Phone,T07,Confirmed,23-06-2025 22:00
R04805,G0024,25-02-2025 11:29,6,App,T07,No-Show,NULL
R04806,G0245,25-03-2025 13:01,6,Kiosk,T12,No-Show,NULL
R04807,G0803,13-05-2025 22:33,6,Kiosk,T05,Confirmed,13-05-2025 22:31
R04808,G0910,02-03-2025 19:27,8,Web,T06,Confirmed,02-03-2025 19:18
R04809,G2738,15-04-2025 20:33,1,Kiosk,T13,Confirmed,15-04-2025 20:25
R04810,G1361,27-04-2025 16:50,4,Kiosk,T13,No-Show,NULL
R04811,G2751,08-03-2025 17:44,3,Phone,T14,No-Show,NULL
R04812,G1733,16-04-2025 16:58,1,Phone,T06,Confirmed,16-04-2025 16:58
R04813,G2510,03-01-2025 18:56,6,Kiosk,T14,Confirmed,03-01-2025 18:46
R04814,G0328,11-04-2025 12:59,5,Web,T17,No-Show,NULL
R04815,G1814,18-03-2025 10:38,8,App,T14,No-Show,NULL
R04816,G0370,11-06-2025 10:32,6,Phone,T18,Confirmed,11-06-2025 10:30
R04817,G0059,30-01-2025 11:11,1,Web,T10,Cancelled,NULL
R04818,G0620,05-04-2025 10:23,5,Phone,T14,No-Show,NULL
R04819,G2928,02-01-2025 22:28,1,App,T01,Confirmed,02-01-2025 22:24
R04820,G1976,09-02-2025 19:51,5,Phone,T02,Confirmed,09-02-2025 19:41
R04821,G0878,15-03-2025 10:20,3,Kiosk,T02,No-Show,NULL
R04822,G2166,05-02-2025 16:25,6,Kiosk,T18,Confirmed,05-02-2025 16:17
R04823,G1955,17-01-2025 19:54,6,Phone,T17,Confirmed,17-01-2025 19:47
R04824,G2315,16-01-2025 20:47,7,Web,T17,Confirmed,16-01-2025 20:39
R04825,G1264,05-02-2025 19:00,7,App,T19,Cancelled,NULL
R04826,G2522,11-05-2025 20:14,1,App,T13,No-Show,NULL
R04827,G1005,14-06-2025 17:05,8,Kiosk,T11,Confirmed,14-06-2025 16:56
R04828,G0437,25-06-2025 11:44,7,Kiosk,T13,Confirmed,25-06-2025 11:38
R04829,G2712,02-03-2025 14:09,7,Web,T17,No-Show,NULL
R04830,G2087,15-04-2025 15:28,4,Phone,T18,Confirmed,15-04-2025 15:26
R04831,G0957,04-06-2025 22:15,1,App,T04,Confirmed,04-06-2025 22:08
R04832,G0709,22-02-2025 16:08,6,Web,T17,No-Show,NULL
R04833,G1792,31-01-2025 13:11,5,App,T17,No-Show,NULL
R04834,G0497,07-01-2025 12:54,6,App,T20,Confirmed,07-01-2025 12:51
R04835,G0517,05-03-2025 19:27,1,Kiosk,T02,Confirmed,05-03-2025 19:27
R04836,G0360,16-02-2025 10:02,7,Phone,T15,Cancelled,NULL
R04837,G0737,06-04-2025 18:56,5,Web,T20,Confirmed,06-04-2025 18:49
R04838,G1273,23-06-2025 16:30,6,Phone,T01,No-Show,NULL
R04839,G0035,27-06-2025 13:22,2,Web,T01,Confirmed,27-06-2025 13:14
R04840,G0205,06-05-2025 13:00,4,App,T04,No-Show,NULL
R04841,G2542,05-01-2025 15:25,3,Web,T12,Confirmed,05-01-2025 15:25
R04842,G0717,29-01-2025 13:31,6,App,T20,Confirmed,29-01-2025 13:31
R04843,G0099,28-02-2025 16:06,1,App,T01,Confirmed,28-02-2025 16:01
R04844,G0804,20-03-2025 21:22,8,App,T02,Confirmed,20-03-2025 21:16
R04845,G2224,01-06-2025 19:28,3,Phone,T11,Confirmed,01-06-2025 19:26
R04846,G2321,30-03-2025 22:03,8,App,T05,No-Show,NULL
R04847,G0518,05-03-2025 14:01,5,App,T04,Confirmed,05-03-2025 13:56
R04848,G2924,21-04-2025 21:52,7,Web,T17,Confirmed,21-04-2025 21:46
R04849,G1239,01-05-2025 21:56,5,Kiosk,T15,No-Show,NULL
R04850,G1417,21-06-2025 20:58,3,Kiosk,T03,No-Show,NULL
R04851,G2691,27-05-2025 19:51,7,Web,T05,Cancelled,NULL
R04852,G2082,15-06-2025 21:08,4,Kiosk,T15,Confirmed,15-06-2025 21:03
R04853,G2420,08-03-2025 22:40,3,Kiosk,T19,Confirmed,08-03-2025 22:32
R04854,G1003,09-04-2025 14:54,5,Phone,T05,Cancelled,NULL
R04855,G1128,20-06-2025 12:23,4,App,T07,No-Show,NULL
R04856,G1851,26-06-2025 13:29,4,Web,T14,Cancelled,NULL
R04857,G2755,17-01-2025 11:47,4,App,T01,Confirmed,17-01-2025 11:43
R04858,G1843,23-06-2025 16:46,2,App,T04,No-Show,NULL
R04859,G1503,14-02-2025 14:29,2,Web,T10,Confirmed,14-02-2025 14:23
R04860,G0804,20-04-2025 10:56,8,Kiosk,T14,Confirmed,20-04-2025 10:53
R04861,G2629,07-05-2025 21:47,7,Kiosk,T11,Confirmed,07-05-2025 21:46
R04862,G1312,24-06-2025 18:26,1,Phone,T16,Confirmed,24-06-2025 18:17
R04863,G1989,11-06-2025 17:29,5,Kiosk,T06,Cancelled,NULL
R04864,G1543,07-06-2025 19:13,4,Kiosk,T14,Cancelled,NULL
R04865,G1691,25-03-2025 17:17,8,App,T18,Confirmed,25-03-2025 17:16
R04866,G2484,12-03-2025 15:00,4,Web,T03,Confirmed,12-03-2025 14:58
R04867,G1775,26-06-2025 14:27,7,App,T04,Confirmed,26-06-2025 14:24
R04868,G2271,16-04-2025 12:28,3,Web,T19,Confirmed,16-04-2025 12:24
R04869,G0504,22-04-2025 11:36,1,App,T03,Confirmed,22-04-2025 11:29
R04870,G1378,07-04-2025 20:30,1,Web,T05,Confirmed,07-04-2025 20:20
R04871,G2674,28-02-2025 13:51,4,Kiosk,T09,Confirmed,28-02-2025 13:42
R04872,G2151,19-01-2025 15:59,7,Phone,T17,Confirmed,19-01-2025 15:54
R04873,G0643,05-06-2025 20:33,3,Web,T06,Confirmed,05-06-2025 20:29
R04874,G1750,11-03-2025 11:03,8,Phone,T20,Confirmed,11-03-2025 11:00
R04875,G2016,18-02-2025 12:14,1,Kiosk,T04,Confirmed,18-02-2025 12:10
R04876,G1809,13-04-2025 22:46,1,Kiosk,T20,Confirmed,13-04-2025 22:39
R04877,G1914,12-03-2025 13:07,6,App,T06,Confirmed,12-03-2025 13:05
R04878,G2115,03-05-2025 12:09,6,Phone,T16,Confirmed,03-05-2025 12:08
R04879,G2655,09-05-2025 22:33,2,App,T18,Confirmed,09-05-2025 22:24
R04880,G1471,23-02-2025 12:49,8,App,T10,Confirmed,23-02-2025 12:45
R04881,G1434,18-03-2025 14:02,7,Web,T04,Confirmed,18-03-2025 13:58
R04882,G1196,24-05-2025 21:11,5,App,T18,Confirmed,24-05-2025 21:09
R04883,G2583,19-04-2025 14:13,7,Phone,T02,Cancelled,NULL
R04884,G1319,06-06-2025 11:07,7,Web,T08,No-Show,NULL
R04885,G1154,24-06-2025 21:16,1,App,T19,No-Show,NULL
R04886,G2114,04-04-2025 11:40,2,Phone,T05,Confirmed,04-04-2025 11:38
R04887,G2794,11-02-2025 12:57,3,App,T04,Confirmed,11-02-2025 12:50
R04888,G2516,25-02-2025 19:59,8,Phone,T05,Confirmed,25-02-2025 19:52
R04889,G0401,08-02-2025 17:40,4,Kiosk,T10,Confirmed,08-02-2025 17:34
R04890,G2937,22-06-2025 13:29,8,Phone,T01,Confirmed,22-06-2025 13:27
R04891,G2256,26-05-2025 12:49,8,Phone,T04,Cancelled,NULL
R04892,G2313,24-06-2025 19:29,4,Phone,T04,Confirmed,24-06-2025 19:21
R04893,G0570,17-01-2025 15:48,2,Web,T03,Confirmed,17-01-2025 15:40
R04894,G2341,24-03-2025 20:03,5,Web,T07,Confirmed,24-03-2025 19:55
R04895,G2643,30-05-2025 21:19,3,App,T04,Confirmed,30-05-2025 21:10
R04896,G2386,17-06-2025 14:00,8,Web,T11,Cancelled,NULL
R04897,G1743,10-06-2025 16:52,5,Kiosk,T03,Cancelled,NULL
R04898,G0465,04-03-2025 14:41,2,Phone,T16,No-Show,NULL
R04899,G1163,07-01-2025 14:38,2,App,T08,Confirmed,07-01-2025 14:36
R04900,G2148,12-02-2025 18:39,6,Kiosk,T12,No-Show,NULL
R04901,G2617,16-01-2025 22:00,4,Web,T12,Cancelled,NULL
R04902,G0572,21-05-2025 12:10,3,App,T16,Confirmed,21-05-2025 12:04
R04903,G2792,29-03-2025 13:52,8,Kiosk,T14,Confirmed,29-03-2025 13:52
R04904,G2310,13-05-2025 22:18,4,Web,T20,Confirmed,13-05-2025 22:18
R04905,G0850,03-03-2025 18:01,5,App,T04,Confirmed,03-03-2025 17:58
R04906,G0677,28-05-2025 19:28,4,Phone,T20,Confirmed,28-05-2025 19:18
R04907,G2062,17-02-2025 15:21,7,Kiosk,T11,Cancelled,NULL
R04908,G1717,20-05-2025 12:04,8,Web,T07,Confirmed,20-05-2025 12:03
R04909,G1992,21-06-2025 13:09,1,Web,T01,No-Show,NULL
R04910,G2672,02-05-2025 22:10,2,Kiosk,T12,Confirmed,02-05-2025 22:05
R04911,G2473,20-04-2025 19:29,7,Web,T05,Confirmed,20-04-2025 19:22
R04912,G1726,27-05-2025 20:06,5,App,T09,No-Show,NULL
R04913,G0502,27-04-2025 12:47,1,App,T18,Cancelled,NULL
R04914,G2495,28-06-2025 15:16,6,Kiosk,T11,Cancelled,NULL
R04915,G1476,06-04-2025 12:15,3,Web,T08,Cancelled,NULL
R04916,G1366,24-03-2025 16:45,5,Phone,T15,Confirmed,24-03-2025 16:43
R04917,G0298,29-01-2025 10:26,2,Web,T15,Confirmed,29-01-2025 10:22
R04918,G1215,11-01-2025 22:52,5,Phone,T15,Confirmed,11-01-2025 22:49
R04919,G1078,16-06-2025 20:01,3,Phone,T14,No-Show,NULL
R04920,G1883,05-02-2025 18:30,2,Web,T09,Confirmed,05-02-2025 18:29
R04921,G2728,07-02-2025 11:57,2,Web,T01,Confirmed,07-02-2025 11:48
R04922,G2395,14-03-2025 16:35,8,Web,T12,Confirmed,14-03-2025 16:32
R04923,G2234,21-03-2025 21:17,3,Kiosk,T18,Confirmed,21-03-2025 21:09
R04924,G1582,07-05-2025 20:12,4,Web,T10,Confirmed,07-05-2025 20:10
R04925,G1389,11-05-2025 17:04,5,Kiosk,T14,No-Show,NULL
R04926,G0192,24-03-2025 10:11,3,Web,T07,Confirmed,24-03-2025 10:07
R04927,G2549,19-06-2025 13:33,8,Kiosk,T15,Confirmed,19-06-2025 13:27
R04928,G2156,08-04-2025 18:00,6,Phone,T16,Confirmed,08-04-2025 17:57
R04929,G0075,09-04-2025 21:56,6,App,T18,Confirmed,09-04-2025 21:53
R04930,G0039,11-04-2025 11:25,2,App,T01,Confirmed,11-04-2025 11:25
R04931,G0802,08-05-2025 17:25,8,App,T04,No-Show,NULL
R04932,G1265,25-06-2025 18:18,8,Phone,T13,Confirmed,25-06-2025 18:11
R04933,G1495,07-04-2025 13:13,1,Phone,T04,Confirmed,07-04-2025 13:10
R04934,G1189,19-01-2025 10:55,8,Phone,T17,Confirmed,19-01-2025 10:52
R04935,G1881,20-05-2025 11:05,3,Web,T18,Confirmed,20-05-2025 11:05
R04936,G0168,26-05-2025 17:35,5,App,T19,No-Show,NULL
R04937,G0835,24-03-2025 10:30,5,App,T09,No-Show,NULL
R04938,G0081,03-01-2025 11:23,4,Web,T14,Confirmed,03-01-2025 11:14
R04939,G1262,04-03-2025 20:21,4,Phone,T03,No-Show,NULL
R04940,G1331,18-05-2025 18:11,1,App,T01,Confirmed,18-05-2025 18:02
R04941,G0342,17-05-2025 19:52,4,App,T15,Confirmed,17-05-2025 19:47
R04942,G1868,18-04-2025 19:54,7,Web,T17,Confirmed,18-04-2025 19:44
R04943,G0979,06-01-2025 11:31,5,Phone,T02,Confirmed,06-01-2025 11:30
R04944,G0889,31-01-2025 12:59,4,Phone,T13,Cancelled,NULL
R04945,G2184,16-03-2025 12:48,8,App,T12,Confirmed,16-03-2025 12:47
R04946,G2267,19-02-2025 13:57,2,Phone,T02,Confirmed,19-02-2025 13:57
R04947,G0692,29-01-2025 17:59,6,Web,T03,Cancelled,NULL
R04948,G0822,28-04-2025 10:40,1,Kiosk,T01,Confirmed,28-04-2025 10:37
R04949,G2396,19-02-2025 10:34,1,Phone,T18,Confirmed,19-02-2025 10:29
R04950,G0689,04-01-2025 17:30,3,Web,T15,No-Show,NULL
R04951,G0627,15-05-2025 12:33,5,App,T08,Confirmed,15-05-2025 12:23
R04952,G2612,18-01-2025 20:07,6,Web,T03,Confirmed,18-01-2025 19:58
R04953,G1011,15-02-2025 10:58,7,Web,T08,Confirmed,15-02-2025 10:52
R04954,G0242,30-05-2025 10:40,5,Kiosk,T01,Confirmed,30-05-2025 10:37
R04955,G2998,26-05-2025 20:46,2,Kiosk,T09,No-Show,NULL
R04956,G0060,07-05-2025 14:37,2,Web,T10,No-Show,NULL
R04957,G0690,17-06-2025 11:45,4,Phone,T05,Confirmed,17-06-2025 11:40
R04958,G2835,09-05-2025 20:07,4,Kiosk,T18,Confirmed,09-05-2025 19:59
R04959,G2454,12-04-2025 20:56,7,Web,T19,Confirmed,12-04-2025 20:54
R04960,G1782,04-01-2025 18:02,8,Phone,T11,Confirmed,04-01-2025 17:59
R04961,G1115,01-03-2025 15:15,4,Kiosk,T20,Confirmed,01-03-2025 15:11
R04962,G0773,15-04-2025 21:02,6,App,T13,No-Show,NULL
R04963,G2802,16-04-2025 20:47,1,App,T06,No-Show,NULL
R04964,G0722,24-02-2025 14:30,1,App,T09,Confirmed,24-02-2025 14:25
R04965,G1549,08-03-2025 18:30,1,App,T16,Confirmed,08-03-2025 18:25
R04966,G1252,23-05-2025 14:34,3,Web,T06,Confirmed,23-05-2025 14:29
R04967,G1680,07-03-2025 13:44,1,Web,T03,Confirmed,07-03-2025 13:38
R04968,G2065,25-01-2025 22:53,3,Kiosk,T06,Confirmed,25-01-2025 22:45
R04969,G2790,12-06-2025 16:47,8,Web,T13,Confirmed,12-06-2025 16:45
R04970,G0862,21-05-2025 10:54,2,Web,T13,Confirmed,21-05-2025 10:54
R04971,G2269,12-03-2025 15:23,3,Phone,T10,Confirmed,12-03-2025 15:23
R04972,G1115,03-03-2025 20:43,3,App,T02,Confirmed,03-03-2025 20:34
R04973,G0685,24-05-2025 15:49,3,Kiosk,T04,No-Show,NULL
R04974,G2715,25-01-2025 22:29,1,App,T12,Confirmed,25-01-2025 22:24
R04975,G2092,10-02-2025 15:48,5,App,T11,Confirmed,10-02-2025 15:41
R04976,G2925,04-03-2025 17:59,3,Kiosk,T15,Confirmed,04-03-2025 17:59
R04977,G0425,09-02-2025 10:48,7,Kiosk,T06,Confirmed,09-02-2025 10:41
R04978,G0164,21-05-2025 15:06,6,Kiosk,T17,Confirmed,21-05-2025 14:58
R04979,G0502,06-03-2025 11:51,5,App,T19,No-Show,NULL
R04980,G2567,24-01-2025 10:07,6,Web,T11,Confirmed,24-01-2025 10:06
R04981,G1165,01-06-2025 10:12,3,Kiosk,T09,Confirmed,01-06-2025 10:11
R04982,G1915,27-05-2025 22:47,6,App,T05,Confirmed,27-05-2025 22:42
R04983,G2123,01-04-2025 14:19,7,Phone,T07,Confirmed,01-04-2025 14:13
R04984,G2820,15-06-2025 11:47,5,Phone,T14,Confirmed,15-06-2025 11:37
R04985,G1628,13-04-2025 20:54,4,App,T12,Confirmed,13-04-2025 20:50
R04986,G1934,16-06-2025 14:47,2,Web,T02,Confirmed,16-06-2025 14:39
R04987,G2973,16-06-2025 11:38,8,App,T09,Cancelled,NULL
R04988,G2583,03-06-2025 10:24,4,Phone,T10,No-Show,NULL
R04989,G0756,04-01-2025 13:50,5,Kiosk,T08,Confirmed,04-01-2025 13:50
R04990,G2511,20-03-2025 10:58,2,Kiosk,T09,Confirmed,20-03-2025 10:49
R04991,G2817,14-03-2025 19:24,8,Phone,T19,Cancelled,NULL
R04992,G1300,16-03-2025 15:25,1,Phone,T02,Confirmed,16-03-2025 15:20
R04993,G2643,30-03-2025 17:10,6,Web,T13,Confirmed,30-03-2025 17:08
R04994,G2898,29-03-2025 21:36,8,App,T07,Confirmed,29-03-2025 21:34
R04995,G1917,13-01-2025 10:34,4,Phone,T08,No-Show,NULL
R04996,G1488,23-06-2025 10:56,4,App,T06,Confirmed,23-06-2025 10:51
R04997,G2878,08-02-2025 16:11,5,Kiosk,T19,Confirmed,08-02-2025 16:09
R04998,G1071,25-01-2025 21:45,5,App,T02,Confirmed,25-01-2025 21:36
R04999,G0290,27-02-2025 17:43,4,Phone,T11,Confirmed,27-02-2025 17:43
R05000,G1798,31-01-2025 18:54,5,App,T15,Confirmed,31-01-2025 18:52
R05001,G0772,28-01-2025 14:27,8,Kiosk,T18,Cancelled,NULL
R05002,G0469,13-02-2025 22:59,8,Phone,T14,Confirmed,13-02-2025 22:50
R05003,G1725,19-05-2025 14:26,7,App,T19,Cancelled,NULL
R05004,G2972,22-02-2025 17:16,3,App,T12,Confirmed,22-02-2025 17:14
R05005,G1503,11-01-2025 22:47,8,Phone,T11,Confirmed,11-01-2025 22:45
R05006,G1843,02-05-2025 22:44,6,Kiosk,T10,No-Show,NULL
R05007,G2518,02-05-2025 18:57,5,Web,T20,Confirmed,02-05-2025 18:49
R05008,G1152,03-05-2025 18:28,1,App,T15,Confirmed,03-05-2025 18:28
R05009,G0564,17-01-2025 13:20,8,Web,T17,Confirmed,17-01-2025 13:17
R05010,G2768,29-04-2025 17:45,4,App,T02,Confirmed,29-04-2025 17:41
R05011,G0261,28-06-2025 13:19,1,Phone,T10,Confirmed,28-06-2025 13:12
R05012,G0227,17-06-2025 13:35,5,App,T01,Confirmed,17-06-2025 13:35
R05013,G2940,18-01-2025 11:05,4,App,T19,Confirmed,18-01-2025 10:58
R05014,G0816,26-05-2025 10:04,2,Web,T15,No-Show,NULL
R05015,G0643,06-03-2025 12:21,4,Phone,T01,Confirmed,06-03-2025 12:11
R05016,G2994,20-02-2025 14:14,1,Kiosk,T03,Confirmed,20-02-2025 14:09
R05017,G2693,09-05-2025 19:56,6,Web,T15,Confirmed,09-05-2025 19:56
R05018,G1928,22-03-2025 11:59,1,App,T06,No-Show,NULL
R05019,G2381,13-06-2025 15:13,7,Kiosk,T09,Confirmed,13-06-2025 15:09
R05020,G1773,10-02-2025 12:27,2,Kiosk,T01,No-Show,NULL
R05021,G0758,02-03-2025 20:54,6,Web,T04,Confirmed,02-03-2025 20:47
R05022,G1023,28-03-2025 14:00,5,Kiosk,T02,No-Show,NULL
R05023,G2195,30-04-2025 18:57,1,Phone,T05,Confirmed,30-04-2025 18:53
R05024,G0790,20-03-2025 21:00,8,Kiosk,T09,Confirmed,20-03-2025 20:59
R05025,G1546,24-02-2025 13:11,8,Kiosk,T09,Confirmed,24-02-2025 13:07
R05026,G0059,18-02-2025 19:04,7,Web,T19,Confirmed,18-02-2025 19:01
R05027,G1708,11-05-2025 20:34,3,Web,T14,Confirmed,11-05-2025 20:29
R05028,G1262,22-04-2025 10:38,3,App,T04,Confirmed,22-04-2025 10:29
R05029,G1190,17-06-2025 19:41,4,Web,T10,Cancelled,NULL
R05030,G1500,08-02-2025 12:47,2,Kiosk,T01,Cancelled,NULL
R05031,G1831,16-03-2025 15:40,5,Web,T03,No-Show,NULL
R05032,G1010,16-06-2025 21:58,8,Kiosk,T11,Confirmed,16-06-2025 21:56
R05033,G2111,30-04-2025 13:15,2,Web,T08,No-Show,NULL
R05034,G1521,30-04-2025 14:17,1,Kiosk,T08,Confirmed,30-04-2025 14:12
R05035,G2023,26-01-2025 20:09,8,Kiosk,T18,Confirmed,26-01-2025 20:06
R05036,G0208,22-05-2025 14:07,4,Web,T08,No-Show,NULL
R05037,G2872,09-03-2025 20:03,1,Phone,T08,Cancelled,NULL
R05038,G0477,19-02-2025 21:31,8,Kiosk,T13,Confirmed,19-02-2025 21:21
R05039,G1088,29-05-2025 10:21,8,Phone,T20,Cancelled,NULL
R05040,G2150,06-02-2025 17:36,3,App,T11,Confirmed,06-02-2025 17:36
R05041,G2690,03-06-2025 16:40,5,Web,T07,No-Show,NULL
R05042,G0523,24-03-2025 21:43,4,Kiosk,T05,Confirmed,24-03-2025 21:43
R05043,G0228,12-06-2025 11:53,7,Kiosk,T06,Cancelled,NULL
R05044,G0558,24-03-2025 21:05,1,Kiosk,T12,Confirmed,24-03-2025 21:05
R05045,G0059,16-01-2025 14:56,1,Kiosk,T17,Confirmed,16-01-2025 14:50
R05046,G2245,23-03-2025 16:12,8,Web,T16,Confirmed,23-03-2025 16:02
R05047,G1078,02-02-2025 21:17,5,Kiosk,T06,Cancelled,NULL
R05048,G2819,25-06-2025 22:23,8,App,T11,Cancelled,NULL
R05049,G0079,02-03-2025 17:34,7,Kiosk,T02,Confirmed,02-03-2025 17:32
R05050,G1449,21-03-2025 10:22,2,Phone,T16,Cancelled,NULL
R05051,G1961,05-05-2025 10:24,8,Phone,T07,Confirmed,05-05-2025 10:17
R05052,G2004,02-04-2025 22:45,3,App,T05,Confirmed,02-04-2025 22:37
R05053,G0329,30-06-2025 12:31,5,Kiosk,T16,No-Show,NULL
R05054,G1481,25-02-2025 14:26,1,Kiosk,T19,Confirmed,25-02-2025 14:21
R05055,G1009,13-04-2025 18:50,2,Phone,T08,No-Show,NULL
R05056,G2674,04-04-2025 14:10,1,App,T04,Confirmed,04-04-2025 14:05
R05057,G2414,11-05-2025 10:46,4,App,T08,Confirmed,11-05-2025 10:44
R05058,G2023,24-01-2025 21:06,5,Web,T20,Confirmed,24-01-2025 20:57
R05059,G1424,02-04-2025 21:06,7,Kiosk,T09,Confirmed,02-04-2025 21:06
